X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
141.69832,-4.36989,train,1.321464191619372E-4,28.925917726337477,0.48010124040422275
145.75,-5.17,train,3.0975054334934573E-4,72.43381290382699,0.7841683907131553
144.25,-7.5,train,8.236308534504728E-5,16.110208413104147,0.3348182926697423
145.75,-6.58,train,5.105563003904071E-5,9.250911051156217,0.22331776760824562
130.8,-3.65,train,4.372269957931948E-4,82.34073204691506,0.8851653180587966
134.5262,-6.1426,train,2.4362674979392656E-4,59.76761279360431,0.7005913100737229
139.117222,-3.418889,train,1.4296329361341317E-4,31.85443741218491,0.5072061830815114
140.7143,-2.5267,train,4.6948450584313213E-4,83.61295255412902,0.9021124130179622
131.4,-7.583333,train,4.4249253808951745E-4,82.54861586680727,0.8881197330176542
133.62,-2.885,train,2.4522283650587224E-4,60.22967656743145,0.7029474942436987
143.527674,-3.353582,train,3.515882340919166E-4,76.81892645521272,0.8245414055261173
126.361111,-8.447222,train,2.6410225417391786E-4,64.16734609821515,0.7294501671033754
145.783333,-5.183333,train,2.7686698900316654E-4,66.46976373651839,0.7460160143674684
138.0,-3.0,train,8.626027947364738E-5,17.167211509915763,0.3475273369995876
137.883333,-1.433333,train,3.7010701850706795E-4,78.15023835467058,0.8399100880405522
134.2587,-1.3442,train,2.8983340823667073E-4,69.14182095352825,0.7618054459043655
133.1457,-0.8474,train,1.5294740282271113E-4,34.74168211517661,0.5309685628539156
130.838132,-1.257131,train,2.8382973366465733E-4,67.86194657451122,0.754620542204997
132.2,-1.233333,train,2.5788394752236665E-4,63.01701369531565,0.7209930323446926
131.4,-0.783333,train,3.512874713725736E-4,76.79348249085518,0.8242799939698755
159.6,-9.4,train,6.297650534600752E-4,90.66076041275697,0.9557243263433826
133.906433,-0.983333,train,2.507523642428237E-4,61.54007522147652,0.7109678584443211
141.25,-2.666667,train,4.084875785319283E-4,80.8741902224147,0.8676098984143051
131.575532,-7.682269,train,3.184846162496658E-4,73.72837712540621,0.7933006971765239
127.45,1.06667,train,5.838498080042636E-4,88.78254857420934,0.9444260473153733
133.578255,-0.721791,train,3.0170583953806394E-4,71.27809801374985,0.7754003279838512
132.087752,-0.507921,train,4.105639283474824E-4,81.02515353174869,0.8689636187412629
136.46667,-4.7,train,8.55397709887862E-5,16.9061641767687,0.3451961403131981
159.7,-9.683333,train,2.874085535882462E-4,68.79826078604417,0.7589291777791901
126.8,4.333333,train,8.049281398151445E-4,94.07877890152572,0.9813958832445266
133.833333,-0.8786,train,2.961738930007772E-4,70.50705192411704,0.7691651391322711
146.416667,-6.583333,train,2.0783534108953486E-4,50.25193153911321,0.6425569690972106
134.583333,-6.5,train,2.2404996447360234E-4,54.55702328833017,0.6701249155828906
124.083333,0.666667,train,3.856606731806527E-4,79.5548185287563,0.8517729174096265
127.962567,1.687589,train,4.68904050937818E-4,83.53373936835281,0.9018307544382088
134.1443,-1.5942,train,1.9682451225220144E-4,47.47947693670232,0.6225344529305594
139.00992,-2.18781,train,1.6666007580720465E-4,38.43926201519048,0.5617487227718629
126.666667,-3.4,train,1.4282890607374252E-4,31.81021315972084,0.5068782603502688
128.350278,2.041944,train,3.5314320258193467E-4,76.9504738854379,0.8258867352241379
132.6,-1.36667,train,2.747520439479653E-4,66.16062601839806,0.7433431094160045
143.45,-4.616667,train,1.0591767865671649E-4,22.083465583646984,0.40802426171855644
147.766667,-6.5,train,1.765508937352805E-4,41.332266140030626,0.5826884110237838
133.98548,-0.9344,train,3.037565986636397E-4,71.64382038969158,0.7776687515035552
127.8,1.816667,train,3.0526325844072624E-4,71.83804789447736,0.7793207134974326
121.066667,-2.666667,train,6.214941249316825E-5,11.24677993498674,0.2648185216277903
120.2574,-8.5832,train,7.363633395738346E-5,13.836816929434553,0.3054546704666482
134.303447,0.833333,train,9.062287935477053E-4,95.80512794917726,0.9887322190777685
133.4325,-4.1993,train,2.8230228404829027E-4,67.51589034964128,0.752758237430217
133.75,-0.733333,train,3.102461311585245E-4,72.49719228262612,0.7846972083005715
147.733333,-9.0,train,6.424253986627053E-5,11.761196740805202,0.27239635624711755
127.542075,1.206857,train,5.871354683857766E-4,89.0169320148795,0.9453225877658432
140.773614,-2.632456,train,4.383738671027232E-4,82.38720612536714,0.8858153854993273
147.1,-9.083333,train,1.7937513962800708E-4,42.166120398777366,0.5884818120809051
147.133333,-9.466667,train,1.877673050392376E-4,44.721504408303986,0.6052264822161809
133.6322,-1.98538,train,2.1223152837296374E-4,51.307668809725605,0.6502512680759558
125.833333,-1.883333,train,5.284952505471176E-4,86.03301932149499,0.9269080550901391
128.004144,1.70665,train,1.8598784106185363E-4,44.06970756093656,0.6017338397848493
147.083333,-5.333333,train,2.2837627607382347E-4,55.71263935657363,0.6771141271298584
160.8167,-9.8333,train,4.8330402155573636E-4,84.3934944104815,0.9085846395400348
133.765602,-2.613024,train,2.4958691485246613E-4,61.25609323736231,0.7092956297019031
151.583333,-4.95,train,2.920197705398986E-4,69.6416181324574,0.7643693916332293
127.319931,0.774378,train,5.476518715716624E-4,87.20746659961551,0.9335205142525832
136.0339,-4.5536,train,1.125769983536577E-4,23.61787590204822,0.42721971288770455
145.25,-5.65,train,9.778350299369435E-5,20.2347227452092,0.38370262440764946
133.5,-0.833333,train,2.771559957428282E-4,66.50829735638612,0.7463790978631272
140.921993,-2.623155,train,5.20079244068056E-4,85.73742002362437,0.9237988030157928
152.716667,-9.083333,train,2.512722003080384E-4,61.65432669067818,0.7117106324923377
