Predictor variable,Categorical,Sample average
bio1,false,223.62921348314606
bio12,false,2548.7640449438204
bio15,false,36.662921348314605
bio16,false,1003.5280898876405
bio18,false,793.5730337078652
bio2,false,35.10112359550562
bio3,false,61.10112359550562
bio4,false,530.2359550561798
bio5,false,248.1573033707865
bio6,false,193.5505617977528
biasfile,false,0.0036907435876835305
