"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"11","LQHP","2","fc.LQHP_rm.2",0.801203092783505,0.909,0.030559587585034,0.0312316017446398,0.778267963435374,0.0314062138273409,0.8495,0.0502045814642449,0.113732993197279,0.0453967363771976,0.0104166666666667,0.0147313912747197,2092.40012416471,12.0001656377799,0.00217608616031962,12
"12","LQHPT","2","fc.LQHPT_rm.2",0.802461855670103,0.913,0.0297495960884354,0.0323771027045364,0.778547555272109,0.0318016163947799,0.8395,0.036062445840514,0.113732993197279,0.0453967363771976,0.0104166666666667,0.0147313912747197,2091.15473021985,10.7547716929184,0.00405611206918018,12
"13","L","3","fc.L_rm.3",0.75459381443299,0.94,0.0387961734693877,0.0135297306435962,0.747952104591837,0.0332988669014403,0.8205,0.13930003589375,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2119.68597387785,39.2860153509178,2.58600347814805e-09,4
"14","LQ","3","fc.LQ_rm.3",0.767790721649485,0.972,0.0385324404761905,0.0137440874186752,0.758017368197279,0.0324071066402347,0.8655,0.0784888527117068,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2110.20903288647,29.8090743595344,2.95474967537239e-07,6
"15","H","3","fc.H_rm.3",0.799018556701031,0.913,0.0433764880952381,0.029685707582709,0.757544844812925,0.0442649596624374,0.861,0.00848528137423858,0.103528911564626,0.0598274870136577,0.0310374149659864,0.0150320319129793,2110.73432024637,30.3343617194355,2.27224937530532e-07,12
"16","LQH","3","fc.LQH_rm.3",0.791786597938144,0.915,0.0379152848639456,0.0159205753193555,0.770129910714286,0.0306865402674751,0.8495,0.0233345237791561,0.113732993197279,0.0453967363771976,0.0206207482993197,0.000300640638259587,2093.64642667107,13.2464681441379,0.00116693035255596,9
"17","LQHP","3","fc.LQHP_rm.3",0.796942268041237,0.884,0.0430935161564626,0.0186362622047544,0.767275552721088,0.0365876650355535,0.8345,0.0106066017177982,0.0931122448979592,0.045096095738938,0.0310374149659864,0.0150320319129793,2094.3067006472,13.9067421202672,0.000838819009650979,10
"18","LQHPT","3","fc.LQHPT_rm.3",0.797615463917526,0.888,0.0415714923469389,0.0207887289184377,0.767832695578231,0.0373755840203042,0.841,0.0014142135623731,0.0931122448979592,0.045096095738938,0.0310374149659864,0.0150320319129793,2093.64389934198,13.2439408150485,0.00116840589316644,10
"19","L","4","fc.L_rm.4",0.754345360824742,0.945,0.0390702806122449,0.0143803031373601,0.74700718537415,0.033662551881543,0.8315,0.127986327394765,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2119.90352902002,39.5035704930851,2.31946383706624e-09,4
"20","LQ","4","fc.LQ_rm.4",0.764477319587629,0.974,0.0389353954081633,0.0142152213628918,0.757157482993197,0.0329853287797994,0.882,0.0636396103067893,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2109.87933549795,29.4793769710145,3.48428420256347e-07,5
"21","H","4","fc.H_rm.4",0.785244845360825,0.925,0.0473109056122449,0.0234531565750133,0.730054134778912,0.0427077313484442,0.8225,0.0770746391493337,0.0931122448979592,0.045096095738938,0.0416666666666667,0.058925565098879,2127.76621596111,47.3662574341761,4.5501616950234e-11,11
"22","LQH","4","fc.LQH_rm.4",0.787248453608247,0.919,0.0397868835034014,0.0146690684704085,0.761449851190476,0.0307795584809527,0.862,0.0579827560572969,0.113732993197279,0.0453967363771976,0.0310374149659864,0.0150320319129793,2097.40122685024,17.0012683233049,0.000178525573553437,8
"23","LQHP","4","fc.LQHP_rm.4",0.793272164948454,0.89,0.0428219387755102,0.0246242119891621,0.752629995748299,0.0305334540544734,0.813,0.0098994949366116,0.103528911564626,0.0598274870136577,0.0208333333333333,0.0294627825494395,2100.44237977077,20.0424212438375,3.90231632729367e-05,10
"24","LQHPT","4","fc.LQHPT_rm.4",0.794181443298969,0.904,0.0428219387755102,0.0246242119891621,0.752629995748299,0.0305334540544734,0.813,0.0098994949366116,0.103528911564626,0.0598274870136577,0.0208333333333333,0.0294627825494395,2099.96153883178,19.5615803048486,4.96290262586977e-05,10
"25","L","5","fc.L_rm.5",0.754117525773196,0.944,0.039899468537415,0.0150169096888749,0.745766496598639,0.0341530170187996,0.8395,0.112429978208661,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2120.18912839978,39.7891698728531,2.01080746317106e-09,4
"26","LQ","5","fc.LQ_rm.5",0.764158762886598,0.965,0.0391523171768707,0.0151640432172391,0.756051318027211,0.0332653454702744,0.8825,0.0431335136523794,0.113732993197279,0.0453967363771976,0.0310374149659864,0.0150320319129793,2108.4641287245,28.0641701975683,7.07003914046571e-07,4
"27","H","5","fc.H_rm.5",0.76684587628866,0.958,0.0507467049319728,0.0221518335723067,0.717102954931973,0.0395461793644745,0.788,0.0905096679918781,0.134353741496599,0.0456973770154571,0.0416666666666667,0.058925565098879,2128.77353463507,48.3735761081393,2.74973194592254e-11,6
"28","LQH","5","fc.LQH_rm.5",0.781389690721649,0.923,0.0394678146258503,0.0156102239884802,0.756641943027211,0.0324300755849977,0.8725,0.0572756492761104,0.124149659863946,0.0601281276519173,0.0310374149659864,0.0150320319129793,2103.96679345265,23.5668349257153,6.69893500282059e-06,8
"29","LQHP","5","fc.LQHP_rm.5",0.790147422680412,0.906,0.0423966198979592,0.0293008875657367,0.739579506802721,0.0188625544131724,0.8275,0.0360624458405139,0.0931122448979592,0.045096095738938,0.0208333333333333,0.0294627825494395,2103.73535939712,23.3354008701881,7.52074789187218e-06,9
"30","LQHPT","5","fc.LQHPT_rm.5",0.790147422680412,0.906,0.0423966198979592,0.0293008875657367,0.739579506802721,0.0188625544131724,0.8275,0.0360624458405139,0.0931122448979592,0.045096095738938,0.0208333333333333,0.0294627825494395,2103.73535939712,23.3354008701881,7.52074789187218e-06,9
