Predictor variable,Categorical,Sample average
bio1,false,252.82142857142858
bio14,false,2.1785714285714284
bio15,false,102.75
bio16,false,2094.8928571428573
bio17,false,43.892857142857146
bio18,false,491.39285714285717
bio19,false,100.89285714285714
