Predictor variable,Categorical,Sample average
bio1,false,252.75
bio14,false,2.25
bio15,false,100.0
bio16,false,1958.892857142857
bio17,false,46.214285714285715
bio18,false,467.60714285714283
bio19,false,104.46428571428571
