Predictor variable,Categorical,Sample average
bio1,false,250.62962962962962
bio14,false,2.2222222222222223
bio15,false,104.81481481481481
bio16,false,2136.1481481481483
bio17,false,40.96296296296296
bio18,false,465.037037037037
bio19,false,96.07407407407408
