Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.35794E-12,0.000000002,0.000000001,0.998903071,0,0
1.87643E-11,0.000000003,0.000000003,0.998803351,0,0
8.3978E-11,0.000000015,0.000000016,0.998603909,0,0
1.30611E-10,0.000000028,0.000000024,0.998504188,0,0
2.34777E-10,0.000000111,0.000000044,0.998105305,0,0
3.56224E-10,0.00000028,0.000000066,0.997606701,0,0
5.82502E-10,0.000001037,0.000000109,0.996011169,0,0
8.84618E-10,0.000002502,0.000000165,0.994016753,0,0
1.36539E-9,0.000010053,0.000000255,0.987435181,0,0
1.89133E-9,0.000025175,0.000000353,0.978161149,0,0
2.61847E-9,0.000050128,0.000000488,0.967092142,0,0
3.82722E-9,0.000100377,0.000000714,0.951435979,0,0
6.32715E-9,0.000250153,0.00000118,0.921519745,0,0
1.09473E-8,0.00050099,0.000002041,0.892500997,0,0
2.19953E-8,0.001000855,0.000004101,0.860291185,0,0
4.43756E-8,0.002504003,0.000008273,0.815117671,0,0
7.4595E-8,0.005000272,0.000013907,0.77163941,0,0
1.23801E-7,0.01000716,0.00002308,0.720781811,0,0
2.86404E-7,0.025006235,0.000053394,0.641005185,0,0
5.68767E-7,0.050054164,0.000106032,0.579876346,0,0
1.12204E-6,0.100043897,0.000209165,0.518548065,0,0
2.19238E-6,0.20001601,0.000408651,0.45662146,0,0
3.16037E-6,0.300066981,0.000589028,0.418727563,0,0
4.19174E-6,0.400169055,0.000781179,0.391703231,0,0
5.05553E-6,0.500048004,0.000942081,0.370163542,0,0
5.80101E-6,0.600357232,0.001080923,0.351715197,0,0
6.66156E-6,0.700319479,0.001241172,0.335759872,0,0
7.04911E-6,0.750396766,0.001313332,0.328480255,0,0
7.46428E-6,0.800378498,0.001390629,0.321599521,0,0
8.27714E-6,0.900569491,0.001541953,0.308835261,0,0
9.1021E-6,1.000368143,0.001695504,0.297367371,0,0
9.90003E-6,1.100916301,0.001844003,0.286796968,0,0
1.05984E-5,1.200681003,0.001973957,0.277124053,0,0
1.12475E-5,1.300241358,0.002094717,0.268049462,0,0
1.1958E-5,1.400276899,0.002226902,0.259473474,0,0
1.26893E-5,1.501244805,0.002362915,0.25129637,0,0
1.43459E-5,1.75123808,0.002670991,0.232848026,0,0
1.60298E-5,2.00008471,0.002984042,0.216493817,0,0
1.79606E-5,2.25075317,0.003342871,0.201834862,0,0
1.97516E-5,2.500017093,0.003675605,0.188671719,0,0
2.1994E-5,2.750134064,0.004092045,0.176705225,0,0
2.35734E-5,3.000577777,0.004385245,0.165735939,0,0
2.52339E-5,3.251729596,0.004693406,0.155464699,0,0
2.68896E-5,3.501577659,0.005000602,0.145891504,0,0
2.91184E-5,3.752167346,0.005413952,0.136916633,0,0
3.11674E-5,4.002812775,0.005793822,0.128639809,0,0
3.28608E-5,4.251885421,0.00610765,0.120861588,0,0
3.4955E-5,4.500025843,0.006495626,0.11358197,0,0
3.66948E-5,4.750423881,0.006817822,0.106601516,0,0
3.89503E-5,5.003632979,0.007235363,0.099920223,0,0
4.08068E-5,5.250212065,0.007578912,0.093737535,0,0
4.30058E-5,5.500886097,0.007985689,0.087754288,0,0
4.5069E-5,5.751359878,0.0083672,0.082070203,0,0
4.86422E-5,6.004059709,0.009027579,0.076685281,0,0
5.17659E-5,6.25504038,0.009604512,0.071699242,0,0
5.44068E-5,6.504338742,0.010092018,0.067012365,0,0
5.70326E-5,6.75533723,0.010576507,0.06252493,0,0
5.94228E-5,7.000648641,0.011017307,0.058336657,0,0
6.33202E-5,7.251984281,0.011735652,0.054248105,0,0
6.70545E-5,7.50598795,0.012423439,0.050358995,0,0
7.28743E-5,7.757122785,0.013494398,0.046769047,0,0.333333333
7.73902E-5,8.004244212,0.014324597,0.043478261,0,0.333333333
8.35957E-5,8.25242022,0.015464276,0.040386917,0,0.333333333
9.14366E-5,8.50745805,0.01690243,0.037495014,0,0.333333333
9.88824E-5,8.755127554,0.018266187,0.034902274,0,0.333333333
1.04698E-4,9.009830591,0.019329974,0.032409254,0,0.333333333
1.11809E-4,9.258605516,0.020629282,0.030115676,0,0.333333333
1.20906E-4,9.504918643,0.022288871,0.02802154,0,0.333333333
1.3352E-4,9.759388619,0.024585464,0.026027124,0,0.333333333
1.50295E-4,10.001228798,0.027631258,0.024331871,0,0.333333333
1.72228E-4,10.262542915,0.031599118,0.022736338,0,0.333333333
