Predictor variable,Categorical,Sample average
bio1,false,251.07142857142858
bio14,false,2.0
bio15,false,105.14285714285714
bio16,false,2131.714285714286
bio17,false,40.5
bio18,false,479.2857142857143
bio19,false,96.10714285714286
