Predictor variable,Categorical,Sample average
bio1,false,252.5
bio14,false,2.1785714285714284
bio15,false,102.64285714285714
bio16,false,2082.0714285714284
bio17,false,44.214285714285715
bio18,false,483.17857142857144
bio19,false,98.32142857142857
