variable,x,y
bio15,-11.0,0.22984729334712029
bio15,-10.82,0.22984729334712029
bio15,-10.64,0.22984729334712029
bio15,-10.46,0.22984729334712029
bio15,-10.28,0.22984729334712029
bio15,-10.1,0.22984729334712029
bio15,-9.92,0.22984729334712029
bio15,-9.74,0.22984729334712029
bio15,-9.56,0.22984729334712029
bio15,-9.379999999999999,0.22984729334712029
bio15,-9.2,0.22984729334712029
bio15,-9.02,0.22984729334712029
bio15,-8.84,0.22984729334712029
bio15,-8.66,0.22984729334712029
bio15,-8.48,0.22984729334712029
bio15,-8.3,0.22984729334712029
bio15,-8.120000000000001,0.22984729334712029
bio15,-7.9399999999999995,0.22984729334712029
bio15,-7.76,0.22984729334712029
bio15,-7.58,0.22984729334712029
bio15,-7.4,0.22984729334712029
bio15,-7.220000000000001,0.22984729334712029
bio15,-7.04,0.22984729334712029
bio15,-6.86,0.22984729334712029
bio15,-6.68,0.22984729334712029
bio15,-6.5,0.22984729334712029
bio15,-6.32,0.22984729334712029
bio15,-6.14,0.22984729334712029
bio15,-5.96,0.22984729334712029
bio15,-5.78,0.22984729334712029
bio15,-5.6,0.22984729334712029
bio15,-5.42,0.22984729334712029
bio15,-5.24,0.22984729334712029
bio15,-5.06,0.22984729334712029
bio15,-4.88,0.22984729334712029
bio15,-4.7,0.22984729334712029
bio15,-4.52,0.22984729334712029
bio15,-4.34,0.22984729334712029
bio15,-4.16,0.22984729334712029
bio15,-3.9800000000000004,0.22984729334712029
bio15,-3.8,0.22984729334712029
bio15,-3.62,0.22984729334712029
bio15,-3.4400000000000004,0.22984729334712029
bio15,-3.26,0.22984729334712029
bio15,-3.08,0.22984729334712029
bio15,-2.9000000000000004,0.22984729334712029
bio15,-2.7200000000000006,0.22984729334712029
bio15,-2.539999999999999,0.22984729334712029
bio15,-2.3599999999999994,0.22984729334712029
bio15,-2.1799999999999997,0.22984729334712029
bio15,-2.0,0.22984729334712029
bio15,-1.8200000000000003,0.22984729334712029
bio15,-1.6400000000000006,0.22984729334712029
bio15,-1.4600000000000009,0.22984729334712029
bio15,-1.2799999999999994,0.22984729334712029
bio15,-1.0999999999999996,0.22984729334712029
bio15,-0.9199999999999999,0.22984729334712029
bio15,-0.7400000000000002,0.22984729334712029
bio15,-0.5600000000000005,0.22984729334712029
bio15,-0.3800000000000008,0.22984729334712029
bio15,-0.1999999999999993,0.22984729334712029
bio15,-0.019999999999999574,0.22984729334712029
bio15,0.16000000000000014,0.22984729334712029
bio15,0.33999999999999986,0.22984729334712029
bio15,0.5199999999999996,0.22984729334712029
bio15,0.6999999999999993,0.22984729334712029
