Predictor variable,Categorical,Sample average
bio1,false,236.45993031358884
bio15,false,114.16724738675958
bio16,false,1276.240418118467
bio17,false,31.937282229965156
bio18,false,615.1219512195122
bio19,false,47.64808362369338
bio2,false,81.10452961672473
bio3,false,41.34494773519164
