Predictor variable,Categorical,Sample average
bio1,false,224.8426966292135
bio12,false,2540.2808988764045
bio15,false,35.39325842696629
bio16,false,992.0674157303371
bio18,false,792.5505617977528
bio2,false,35.59550561797753
bio3,false,61.89887640449438
bio4,false,512.7865168539325
bio5,false,249.46067415730337
bio6,false,194.95505617977528
