Predictor variable,Categorical,Sample average
bio1,false,224.4494382022472
bio12,false,2539.61797752809
bio15,false,36.0
bio16,false,994.3033707865169
bio18,false,780.1011235955057
bio2,false,34.752808988764045
bio3,false,60.662921348314605
bio4,false,528.5955056179776
bio5,false,248.7865168539326
bio6,false,194.47191011235955
