x,y,raw,cumulative,Cloglog
136.9791666692525,-8.1874999992955,5.58649E-6,0.276585558,0.020664344
128.0208333358475,-1.6874999992435011,2.15394E-4,40.019660442,0.552950136
160.0208333361035,-8.6041666659655,6.6005E-5,7.244341404,0.218632171
124.81250000248849,-8.3541666659635,1.53088E-4,26.283950377,0.435719919
137.1041666692535,-10.3124999993125,4.21373E-7,0.037754925,0.001573741
139.6875000026075,-3.6458333325925008,2.08112E-4,38.174416765,0.540616459
119.9791666691165,4.9375000008095,1.78894E-4,31.825943156,0.487605437
147.0208333359995,-2.1458333325804997,2.74394E-4,51.20195592,0.641423418
145.5208333359875,-4.8958333326025,1.82913E-4,32.548997263,0.495244427
142.8125000026325,-14.145833332676501,2.2237E-6,0.134754945,0.00827717
134.5625000025665,-10.270833332645502,3.8038E-7,0.033919086,0.001420749
136.8125000025845,-5.1458333326045,1.20407E-4,18.950278798,0.362402457
134.3125000025645,-13.979166666008501,2.18744E-7,0.01428084,0.000817275
138.4375000025975,-11.0208333326515,4.47801E-7,0.040549873,0.001672364
141.3541666692875,-3.1041666659215004,4.93966E-4,75.649341902,0.842182392
142.7291666692985,-9.5624999993065,3.95764E-5,2.964961578,0.137505348
127.89583333584649,-1.604166665909501,1.30772E-4,21.421039277,0.386633381
134.9791666692365,-8.4791666659645,2.28092E-6,0.138122622,0.008489249
132.7708333358855,-2.1458333325804997,2.14115E-4,39.589901216,0.550807746
154.6875000027275,-6.145833332612501,3.19513E-5,2.088878681,0.112569865
130.0625000025305,-1.9791666659124996,2.5678E-4,47.888447634,0.617020889
145.0625000026505,-6.645833332616501,5.96642E-5,6.093995829,0.19989257
124.5625000024865,-13.6458333326725,7.32998E-8,0.00315482,0.000273938
131.81250000254448,-14.270833332677501,2.3813E-7,0.016736957,0.000889672
126.7291666691705,4.7708333341415,2.90374E-5,1.794118994,0.102851704
128.0208333358475,-9.9791666659765,4.97158E-7,0.04539683,0.00185652
120.43750000245349,-8.2291666659625,1.71024E-5,0.887917726,0.061924002
151.9791666693725,-11.2708333326535,2.5777E-4,48.248701479,0.618435478
134.47916666923248,-13.7708333326735,2.1401E-7,0.013740854,0.000799592
146.9791666693325,-6.104166665945501,7.22771E-5,8.501211402,0.236737036
132.6041666692175,-11.812499999324501,2.32106E-7,0.016125916,0.000867176
138.4375000025975,-4.9374999992695,1.66005E-4,29.274424834,0.462314921
136.0208333359115,-14.687499999347502,2.56518E-8,0.000708664,0.000095875
157.0625000027465,-8.0208333326275,1.91779E-4,34.365098058,0.511696936
150.7708333360295,-9.770833332641502,6.39985E-5,6.834512179,0.212750014
144.68750000264748,-9.520833332639501,1.3995E-4,23.556615171,0.407318436
146.6875000026635,-6.562499999282501,2.6694E-4,49.902360019,0.631291978
158.97916666942848,-8.0624999992945,2.5269E-4,47.302669022,0.611122189
143.6041666693055,-13.7708333326735,5.28029E-6,0.260282951,0.01954284
141.5625000026225,-9.187499999303501,1.65805E-5,0.855833198,0.060092296
143.8125000026405,-5.8541666659435005,1.29118E-5,0.632543573,0.04711496
119.9791666691165,-3.0624999992545003,1.1275E-4,17.108614915,0.343891323
151.9791666693725,-2.5624999992505,9.44045E-6,0.449770217,0.034670654
126.3958333358345,-7.7291666659585,1.74748E-4,31.013159012,0.47960209
121.2291666691265,-2.6041666659175,4.77085E-5,4.121872029,0.163326839
155.6041666694015,-6.770833332617501,2.51945E-4,47.201632927,0.610037112
139.6041666692735,-9.1458333326365,4.30018E-6,0.213403985,0.015944463
146.1458333359925,-7.1041666659535005,6.12033E-5,6.366002496,0.204482063
143.97916666930848,-7.9374999992935,6.61334E-5,7.29721775,0.219007154
155.6875000027355,-6.479166665948501,1.31794E-4,21.76225142,0.388970696
138.52083333593148,-11.770833332657501,1.54648E-7,0.00875866,0.000577866
127.0625000025065,4.6875000008075,1.33592E-4,22.107117366,0.393063542
136.9375000025855,-1.7708333325774994,1.42526E-4,24.078507398,0.412996345
142.8958333359665,-5.2708333326055,2.99806E-5,1.915449479,0.106008931
140.60416666928148,-9.437499999305501,5.39623E-6,0.267253534,0.019967628
134.0208333358955,-2.1458333325804997,4.40226E-4,71.077807915,0.807074034
143.4375000026375,-7.520833332623501,1.18001E-4,18.401193523,0.356642624
168.6875000028395,4.6875000008075,2.76849E-3,100,0.999967939
142.2291666692945,-13.937499999341501,2.22617E-6,0.13519998,0.008286318
168.7708333361735,4.6875000008075,2.76849E-3,100,0.999967939
136.9791666692525,-3.0624999992545003,1.5041E-4,25.525170141,0.430043093
124.6458333358205,-11.437499999321501,2.14967E-6,0.132574419,0.008002696
135.6041666692415,-5.4791666659405,2.1268E-4,39.205783179,0.548392854
137.7291666692585,-7.687499999291501,9.5041E-6,0.452614122,0.03490026
136.8958333359185,-6.479166665948501,2.67854E-5,1.58638606,0.095268315
150.3541666693595,-6.312499999280501,1.07908E-4,15.982413622,0.331908362
136.8958333359185,-13.1874999993355,3.27956E-8,0.001102578,0.000122574
125.14583333582449,-12.020833332659501,2.61546E-7,0.019462784,0.000977115
138.0625000025945,-11.395833332654501,2.27756E-7,0.01562045,0.000850931
143.4791666693045,-7.645833332624501,1.0825E-4,16.068893859,0.332762914
141.7708333359575,-7.229166665954501,8.74991E-5,11.601493295,0.278951268
149.1041666693495,-5.7291666659425005,1.83782E-4,32.750525972,0.496881403
135.7708333359095,-1.6874999992435011,1.72044E-4,30.49250472,0.474316494
132.6458333358845,-3.1874999992555004,2.75439E-4,51.559466909,0.642821126
143.0625000026345,-13.6041666660055,4.21243E-6,0.206997452,0.015621638
