Predictor variable,Categorical,Sample average
bio1,false,223.62921348314606
bio12,false,2521.370786516854
bio15,false,36.157303370786515
bio16,false,987.4831460674158
bio18,false,792.3483146067416
bio2,false,35.359550561797754
bio3,false,61.52808988764045
bio4,false,528.1011235955057
bio5,false,247.8988764044944
bio6,false,193.3932584269663
