Predictor variable,Categorical,Sample average
bio1,false,223.0
bio12,false,2528.955056179775
bio15,false,36.58426966292135
bio16,false,993.1011235955057
bio18,false,773.2359550561798
bio2,false,36.48314606741573
bio3,false,60.943820224719104
bio4,false,543.1910112359551
bio5,false,248.37078651685394
bio6,false,191.80898876404495
