Predictor variable,Categorical,Sample average
bio1,false,207.65384615384616
bio15,false,92.73426573426573
bio16,false,1118.4650349650349
bio17,false,31.1993006993007
bio18,false,493.986013986014
bio19,false,44.72377622377623
bio2,false,92.43356643356644
bio3,false,45.43706293706294
