Predictor variable,Categorical,Sample average
bio1,false,208.03846153846155
bio15,false,92.67832167832168
bio16,false,1135.5664335664335
bio17,false,31.916083916083917
bio18,false,497.7762237762238
bio19,false,45.1993006993007
bio2,false,91.58741258741259
bio3,false,45.49650349650349
