Predictor variable,Categorical,Sample average
bio1,false,248.85714285714286
bio15,false,108.96428571428571
bio16,false,1961.642857142857
bio17,false,22.5
bio18,false,910.5714285714286
bio19,false,22.535714285714285
bio2,false,61.607142857142854
bio3,false,51.67857142857143
