Predictor variable,Categorical,Sample average
bio1,false,249.39285714285714
bio15,false,109.46428571428571
bio16,false,1965.0714285714287
bio17,false,21.821428571428573
bio18,false,901.5357142857143
bio19,false,21.857142857142858
bio2,false,61.857142857142854
bio3,false,51.285714285714285
