X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
76.427384,10.302143,train,0.011176683611416762,60.42935729821789,0.881110621110733
76.312475,10.026069,train,0.01677017416631844,83.04913477071761,0.9590467347221171
76.601992,8.8709,train,0.007140404486735326,40.97262150258034,0.7434687752665405
75.792458,11.922379,train,0.006940769335827943,39.55916338092988,0.7335229573644935
76.359386,10.029178,train,0.0172204097934557,86.46565468077064,0.9624134828092414
76.876792,10.368755,train,0.0032941375451867975,19.15140680611467,0.4661562845353141
76.8507,8.9895,train,0.007316124838767034,41.70425018982169,0.7519155235776083
76.297146,10.452874,train,0.009147516013657628,52.104821697077426,0.8249934905145061
76.430095,9.617545,train,0.016207712700562912,79.73584203589202,0.9544139948659691
76.127646,10.386543,train,0.011910001422311507,63.90806327599499,0.8966139593860695
76.680688,9.041247,train,0.007979879136340372,48.61211307427123,0.7813876308394156
76.319672,9.497347,train,0.02174387516323849,99.9999452006655,0.9841247402036726
76.383987,9.322183,train,0.017707442663249837,89.95844253113764,0.9657444685880266
76.460342,9.369502,train,0.01513929792417339,73.42103450616523,0.9441219096991641
75.523422,12.669963,train,0.0041646868153906915,22.202922507353858,0.5477513868218287
76.559158,9.681945,train,0.02075842417023707,97.8256658127283,0.9808457253961029
76.415672,9.545402,train,0.016922088633752844,84.7413239567993,0.9602151433481462
89.970406,26.024946,train,1.7883100584563697E-5,2.109121411226482,0.0034015778838907273
75.738182,12.42442,train,0.007544844150911051,45.45721926056121,0.7624946781295904
75.676918,12.555066,train,0.005659186736835266,32.02895201839862,0.6598196705398126
76.944443,9.442223,train,0.004858019406628811,27.772136721062534,0.6037175702168517
75.982132,11.953685,train,0.0054626008176434735,30.351978831692808,0.6468359874170011
76.522156,9.591567,train,0.015531196183485129,76.50227248200032,0.948142395398546
76.338852,9.498067,train,0.01612642504664124,78.11543803797456,0.9537024521377256
75.473268,13.08476,train,0.0036162467492950085,20.177697795604846,0.4979349494746588
73.025737,18.339922,train,5.60237131460913E-4,9.761646606330572,0.10124553610034903
76.2333,9.9667,train,0.01352348581988643,67.73847716732831,0.9239764690517898
76.108113,11.350636,train,0.011107670540913231,59.31191205315087,0.8795369636564507
75.017644,13.479594,test,0.006912888597879718,39.37768874134223,0.7321035880373098
77.179474,9.578407,test,0.001076124300242254,11.995269367350023,0.18538570629336037
75.646362,12.873392,test,0.0016629821916140264,14.880982986561145,0.27156592834884363
