X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
76.312475,10.026069,train,0.009574370411740975,62.39098628055791,0.9741436564220293
76.601992,8.8709,train,0.0031109487079567346,37.69109793407607,0.6950673241661074
75.792458,11.922379,train,0.004132372231080806,43.089969761432336,0.7935324987213406
76.359386,10.029178,train,0.004295667031575994,44.36747251699155,0.8060108745516807
76.876792,10.368755,train,8.267462939666751E-4,24.529150905678897,0.27066800173218675
76.8507,8.9895,train,0.010631463476435048,68.55459293773416,0.9827296623439536
76.297146,10.452874,train,0.003833940045353619,41.89013917895217,0.7686167967062316
76.430095,9.617545,train,0.01693356409729361,84.7895025835466,0.99844256099265
75.017644,13.479594,train,0.012859034067569311,72.07596025511837,0.9926214827802805
76.127646,10.386543,train,0.0025206885077993825,35.904383581420035,0.6179948250372962
76.680688,9.041247,train,0.011717267564894756,70.7899888761076,0.9885902992853413
76.319672,9.497347,train,0.02052571269050852,92.41076261299969,0.9996047863306751
76.383987,9.322183,train,0.01804687723803999,86.5946421232817,0.9989818225732165
76.460342,9.369502,train,0.016348783511386827,78.1214934322452,0.9980529916775831
75.523422,12.669963,train,0.002897474262301685,36.46781196000138,0.6691751847668738
77.179474,9.578407,train,6.059790722861741E-4,23.38681581088338,0.2065336276526425
76.559158,9.681945,train,0.02978195802738679,99.9999733452757,0.9999884616348113
76.415672,9.545402,train,0.014620891514128383,74.97254591705801,0.9962342393608997
89.970406,26.024946,train,2.8266883959734485E-5,4.604799991401242,0.010733405891883208
75.646362,12.873392,train,7.008524220332078E-4,24.008149609115133,0.23475852199404945
75.676918,12.555066,train,0.003612853032624797,40.394208530298116,0.7482392008529902
76.944443,9.442223,train,0.004453718737065703,45.24636447655377,0.8173698924794869
75.982132,11.953685,train,0.0011858680312700968,26.917830208088457,0.3641088239283795
76.522156,9.591567,train,0.021018672985580966,94.51246063211777,0.9996725846599488
76.338852,9.498067,train,0.016809160480981224,83.09643504397815,0.9983668081767473
73.025737,18.339922,train,1.918916958956986E-4,17.579865043914804,0.07063928342042625
76.2333,9.9667,train,0.00834218064481953,56.90127297706092,0.9586129505208
76.108113,11.350636,train,0.005784419174275642,49.01458193491909,0.8901141110118387
76.427384,10.302143,test,0.007231416805235291,53.693183253431776,0.9367545372017231
75.738182,12.42442,test,0.0030227249453762366,37.083115161594684,0.6846219340152482
75.473268,13.08476,test,0.002583540640277705,35.984028144610136,0.6270519439650128
