Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.63055E-8,0.000004631,0.000277789,1,0,0
4.88455E-8,0.000014315,0.000293025,0.999801449,0,0
5.18811E-8,0.000029685,0.000311232,0.999503624,0,0
5.88249E-8,0.000052324,0.00035288,0.999106522,0,0
6.30331E-8,0.000101185,0.00037812,0.99831232,0,0
7.59162E-8,0.000254064,0.000455385,0.996128264,0,0
9.33752E-8,0.000505766,0.000560083,0.993150005,0,0
1.41425E-7,0.001007819,0.000848175,0.988682617,0,0
2.19611E-7,0.002508199,0.001316771,0.980542043,0,0
3.19048E-7,0.005020539,0.00191242,0.971210166,0,0
4.55099E-7,0.010044014,0.002726818,0.958006552,0,0
7.99992E-7,0.025038447,0.004788361,0.934279758,0,0
1.24072E-6,0.050090193,0.007416533,0.909758761,0,0
2.08067E-6,0.100090338,0.012406154,0.87878487,0,0
4.21465E-6,0.200182806,0.024970383,0.845626923,0,0
7.1925E-6,0.300195424,0.042236265,0.827856646,0,0
9.72518E-6,0.400968626,0.056680245,0.816142162,0,0
1.15746E-5,0.501043788,0.067089758,0.806810285,0,0
1.29488E-5,0.600322309,0.074750057,0.798768986,0,0
1.41955E-5,0.700340086,0.081645369,0.791422615,0,0
1.50437E-5,0.751488112,0.086306943,0.78794798,0,0
1.5813E-5,0.801086746,0.090514723,0.78477117,0,0
1.69496E-5,0.901031177,0.096695593,0.778715378,0,0
1.81326E-5,1.0010031,0.103084232,0.773056686,0,0
1.93756E-5,1.10019888,0.109748359,0.767795096,0,0
2.05219E-5,1.201845023,0.115850482,0.762732056,0,0
2.14356E-5,1.30018802,0.120684129,0.758066117,0,0
2.22675E-5,1.400549082,0.125062407,0.753499454,0,0
2.30223E-5,1.500393039,0.129015724,0.749131341,0,0
2.49698E-5,1.750283018,0.139133697,0.738806711,0.011494253,0
2.63315E-5,2.001968165,0.146138428,0.729077733,0.011494253,0
2.76288E-5,2.250177363,0.152758455,0.719944406,0.011494253,0
