Predictor variable,Categorical,Sample average
bio1,false,240.54355400696863
bio14,false,5.860627177700349
bio15,false,103.49477351916376
bio16,false,1358.5052264808362
bio17,false,36.26829268292683
bio18,false,537.5261324041812
bio19,false,88.4808362369338
biasfile,false,0.005247697408979545
