X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
73.497193,20.752783,train,3.2364295397512775E-4,81.6752206704905,0.8322065485716501
92.583244,26.830927,train,2.4121651350970534E-4,69.53988810410831,0.7356302072209417
80.642065,7.298662,train,6.817052988946932E-4,94.67312601559108,0.9767134620569766
79.245514,11.320546,train,2.2684500966376739E-4,66.02097642245299,0.7138221424048461
79.878696,6.880405,train,7.086928587420277E-4,95.11944277874969,0.9799339739580519
80.414243,6.449857,train,0.0015339446747815698,99.8421192180675,0.9997882965267331
92.330689,24.43202,train,2.783333425863564E-4,76.52114482708878,0.7845703166909326
76.671844,10.755116,train,2.38803808399196E-4,68.83886416367561,0.7320887160416683
74.900339,12.698238,train,6.011522204366392E-4,92.27076645640103,0.9636876406455163
90.403141,23.738738,train,2.3187702574366438E-4,67.09018250262932,0.7216554046609007
77.684158,12.993438,train,1.7081779261509547E-4,49.15833899006763,0.6102029529282214
76.194779,10.613827,train,2.764026189189415E-4,76.10050716866557,0.7822640084365479
77.997811,30.34383,train,2.2822857176551546E-4,66.23708488756785,0.7159976269754278
80.113556,6.126297,train,9.43873332240112E-4,97.69518100360466,0.994515571421401
92.583191,26.830879,train,3.647558993667893E-4,84.31343583332598,0.8662490778387716
79.985166,6.463742,train,9.213652633169453E-4,97.29915609171921,0.9937906638279271
77.598817,12.968333,train,2.3921872811996222E-4,68.92442940067265,0.7327011165531259
73.011374,18.049694,train,7.18252175807901E-4,95.31066449461615,0.9809645192312269
93.87945,24.96157,train,2.32109290421645E-4,67.14281625440488,0.7220117451045922
76.828025,12.032864,train,1.4543431978452208E-4,37.847354333632225,0.5516266262562739
75.82518,25.184802,train,1.1602588722285978E-4,20.824000580472692,0.47267045087513326
80.596,7.273,train,8.517756132435521E-4,96.91061769926735,0.9908854776894555
74.029946,15.007604,train,6.041259381088838E-4,92.55606881275077,0.9642783514032749
80.768028,6.96957,train,3.7406365985961037E-4,84.6537981712676,0.8729420572249736
73.807721,18.557623,train,1.4955198758478846E-4,40.166890750510724,0.5616946958220378
73.470323,18.474463,train,6.096710335375039E-4,92.75378965766949,0.9653543052247131
76.282482,10.776683,train,2.7161371085727276E-4,75.38604335692426,0.776436376657572
80.257545,13.045028,train,2.4193425750764522E-4,69.68621241065861,0.7366746854018427
77.568397,13.017778,train,2.657501604895539E-4,74.71587204001732,0.7690881840464779
86.94689,22.798087,train,1.711584420116477E-4,49.27213140916509,0.6109346234364518
76.271083,10.850516,train,2.731816124710293E-4,75.59412361365712,0.7783613325962412
83.316475,21.824573,train,1.2213898292743618E-4,24.467822598699385,0.4901536053011265
82.658679,18.044723,train,1.684514109202106E-4,48.509192262118454,0.6050821527376895
91.177406,27.260475,train,2.5629495085683734E-4,72.93148237164269,0.7567267771156203
90.048409,26.978764,train,2.2041900812340247E-4,64.18096365930084,0.7034975476994908
76.603961,8.868319,train,6.016300683743552E-4,92.33744247974504,0.9637832167466795
89.911629,24.238934,train,2.1510276547860615E-4,62.75030008555638,0.6946750213825157
77.533376,10.270565,train,2.2565374616822286E-4,65.74300306307383,0.7119356777912298
94.265305,24.993788,train,2.537083953072976E-4,72.26779705224531,0.7532313930709038
76.94474,12.817497,train,9.372335091645124E-5,11.828646951246917,0.40364676216687145
77.657084,13.060456,train,1.7164544743260778E-4,49.52662466565328,0.6119782630219384
76.583342,9.575694,train,4.611923810940403E-4,88.52924377056095,0.9214218899595532
76.541733,9.56054,train,4.6117707595719415E-4,88.52740164453755,0.9214152565864687
76.46729,10.747568,train,2.8777890321173715E-4,77.80419526414504,0.795506031385397
76.427384,10.302191,train,3.7721047628011946E-4,84.78326109480953,0.87512824356497
73.962433,17.69594,train,9.530972775483967E-5,12.303405385450256,0.40884179974602974
76.067286,11.025847,train,2.525685924507578E-4,72.10469251745482,0.7516752025928823
75.953122,10.706872,train,2.745545467389944E-4,75.73214298234271,0.7800333057875045
73.0281,18.9783,train,5.606620595582423E-4,91.1421762406709,0.954601560134258
94.3372,27.011,train,1.2022031435418075E-4,23.51702546896883,0.4847296445111655
77.716003,12.959612,train,1.7290906745519E-4,49.963024934434515,0.6146731301112398
77.059605,10.088982,train,2.8606017537974733E-4,77.50737836426876,0.7935583183116085
88.438174,22.977864,train,2.4008066868161815E-4,69.16431644183884,0.7339688263972111
91.544067,22.854969,train,1.1858699852125631E-4,22.45117626011099,0.480066914767603
83.380596,22.016191,train,1.1925931811203959E-4,22.83771458188856,0.48199131570770126
73.928782,15.579055,train,6.663017266073433E-4,94.38823747847307,0.9746486409287682
72.987479,19.373621,train,5.121668690993664E-4,90.1430644209726,0.9406798949572147
75.321444,11.989145,train,5.078697969003655E-4,90.02364914101837,0.939257211005074
89.551598,24.651369,train,1.7917625998617118E-4,52.39479087436554,0.627764808182671
76.038284,11.558081,train,2.140633460499163E-4,62.460410600331066,0.6929196220706091
76.453398,10.980934,train,2.5038390882135353E-4,71.66862511975262,0.7486649352589072
80.220757,13.053825,train,2.5620421996504396E-4,72.90227684929579,0.7566050084757936
83.893802,18.294913,train,5.678780899821144E-5,4.949875259016292,0.26890194194720296
76.513731,9.556012,train,4.5471775127496866E-4,88.10665212637583,0.9185651463395966
77.172217,9.583949,train,4.364693420464972E-4,87.27821253683318,0.9099422887560971
74.98809,12.52998,train,5.918634060467698E-4,91.81004933522006,0.9617788234605702
76.378604,10.749742,train,2.8838611203391276E-4,77.85461284026432,0.7961897365342498
75.39121,13.361024,train,2.7587494469065807E-4,75.9772137118118,0.7816294004553475
80.293452,7.327487,train,7.283449874843634E-4,95.45777962436806,0.981995194098133
76.953056,8.515278,train,5.289162902833744E-4,90.54368466697066,0.9459143733048236
76.2505,9.9548,train,3.937735104437578E-4,85.39572559501265,0.8860299785618173
76.242119,10.184735,train,3.4571046732135934E-4,83.3328545589781,0.8514350071505694
76.258424,10.511146,train,3.257860126606835E-4,81.87752683383063,0.8341781642044573
76.8503,8.9895,train,6.39239050091607E-4,93.72332153823771,0.9705676642845406
76.382912,9.851561,train,4.282174342439883E-4,86.70833818471743,0.9057488240826469
77.166491,9.603406,train,6.919408521619962E-4,94.86889057573481,0.9779916436434609
76.161545,11.560363,train,2.3279369716683375E-4,67.30376883710068,0.7230591114168574
73.388553,18.701228,train,6.586197438935645E-4,94.26296483388727,0.9735514436638264
89.396308,26.849762,train,2.0265096382427743E-4,59.5934913961946,0.6729695046074082
73.844173,15.399344,train,6.41190635596892E-4,93.79407695518937,0.9708827686219822
81.057006,6.830187,train,4.3268600735993736E-4,87.02066213743588,0.9080433455630316
77.336682,11.574755,train,8.004622541811551E-5,8.582046852905382,0.35692070335436443
73.937199,15.292661,train,6.427315134692082E-4,93.85169804154901,0.9711291747255917
79.531126,17.977949,train,9.695390287886804E-5,12.961794003327674,0.41417836007371855
74.123996,15.298975,train,6.265560100421524E-4,93.23470116697189,0.9684350916306423
72.831373,18.927133,train,3.8328496938088444E-4,84.96207473892163,0.8792425508814112
80.198714,6.058584,train,9.324810932915192E-4,97.57813940945849,0.9941599129355528
