Predictor variable,Categorical,Sample average
bio1,false,241.18815331010452
bio14,false,6.191637630662021
bio15,false,102.93031358885017
bio16,false,1363.9094076655051
bio17,false,38.10801393728223
bio18,false,549.595818815331
bio19,false,89.58536585365853
biasfile,false,0.005259578540525318
