Predictor variable,Categorical,Sample average
bio1,false,241.205574912892
bio14,false,6.400696864111498
bio15,false,102.10452961672473
bio16,false,1350.452961672474
bio17,false,39.069686411149824
bio18,false,556.8501742160279
bio19,false,91.14634146341463
