Predictor variable,Categorical,Sample average
bio1,false,240.85017421602788
bio14,false,6.491289198606272
bio15,false,102.79442508710801
bio16,false,1379.1045296167247
bio17,false,39.7595818815331
bio18,false,561.4947735191638
bio19,false,90.95121951219512
