x,y,raw,cumulative,Cloglog
95.6875000022555,16.35416666756749,2.0703E-4,74.621308256,0.726237335
71.1041666687255,24.56250000096649,3.34066E-5,2.667383413,0.188639285
80.2291666687985,7.64583333416449,3.66894E-4,91.908717223,0.89932379
95.6458333355885,27.56250000099049,1.99316E-4,70.760142774,0.712699301
70.14583333538451,35.97916666772449,1.89068E-6,0.145919125,0.01176123
84.77083333550151,19.68750000092749,1.89888E-4,65.725122948,0.695239912
84.2708333354975,29.39583333433849,2.09785E-6,0.159633052,0.013041562
92.3125000022285,34.729166667714495,8.59913E-7,0.060166008,0.005366474
88.0625000021945,26.89583333431849,1.2063E-4,21.980428977,0.529916687
79.8541666687955,17.39583333424249,1.35851E-4,31.806690489,0.572623755
70.3958333353865,35.97916666772449,2.0911E-6,0.159214065,0.012999836
84.1041666688295,27.43750000098949,1.51265E-4,41.6794955,0.611921178
78.1458333354485,18.97916666758849,1.30637E-4,28.101597419,0.558449799
76.0208333354315,10.93750000085749,2.87849E-4,87.296962821,0.834903273
79.7708333354615,21.312500000940492,1.1756E-4,20.061133744,0.520797239
82.35416666881551,30.39583333434649,2.19119E-6,0.166514267,0.013617871
70.6458333353885,35.97916666772449,3.09043E-6,0.226731807,0.019152642
91.3541666688875,32.06250000102649,1.13663E-6,0.094458002,0.007087263
87.3958333355225,35.02083333438349,7.50558E-7,0.040944038,0.004685618
75.93750000209751,11.52083333419549,2.55107E-4,84.261086516,0.797363166
81.2708333354735,25.39583333430649,1.53757E-4,43.265761194,0.617924999
92.7708333355655,26.10416666764549,1.75723E-4,57.330752296,0.66699304
70.1041666687175,30.979166667684492,2.40012E-5,1.823936066,0.139453666
93.0208333355675,20.979166667604492,1.67389E-4,51.864633486,0.649165683
80.1875000021315,21.812500000944492,1.44416E-4,37.305129619,0.594926976
80.2291666687985,35.02083333438349,6.89574E-7,0.029005349,0.004305728
92.7708333355655,30.56250000101449,3.81302E-6,0.271055451,0.023577673
73.18750000207551,21.645833334276492,1.27551E-4,26.023964981,0.549839671
84.0208333354955,23.97916666762849,1.25873E-4,24.998291282,0.545088551
74.5208333354195,16.85416666757149,5.79299E-5,5.727547481,0.3040638
80.7708333354695,15.562500000894492,4.91923E-5,4.535027565,0.264953543
76.1458333354325,10.27083333418549,3.04927E-4,89.571987885,0.851636469
94.47916666891251,16.312500000900492,2.21269E-4,79.155296062,0.749574754
93.6041666689055,29.27083333433749,1.47904E-5,1.062965024,0.088397245
75.4791666687605,31.97916666769249,8.53892E-5,10.68626301,0.413935123
78.6041666687855,30.979166667684492,3.3932E-5,2.748112101,0.191302176
78.1041666687815,20.52083333426749,1.15516E-4,19.093036574,0.514631292
86.43750000218151,25.85416666764349,1.58215E-4,45.963129589,0.628436755
73.0208333354075,18.47916666758449,3.69763E-4,92.129830304,0.901115323
80.5625000021345,17.89583333424649,1.5443E-4,43.789848565,0.619529793
82.97916666882051,30.60416666768149,1.15807E-6,0.096293453,0.007220434
77.3541666687755,29.56250000100649,7.91821E-5,9.467974812,0.390723934
91.10416666888551,27.77083333432549,6.56338E-5,6.966510537,0.336817378
74.6875000020875,30.52083333434749,2.24694E-5,1.698721794,0.131165385
83.7708333354935,21.43750000094149,1.35876E-4,31.833864738,0.572690919
80.68750000213551,34.52083333437949,4.59836E-7,0.002069343,0.002873298
80.3958333354665,31.39583333435449,2.47221E-6,0.18354967,0.015350845
83.06250000215451,34.31250000104449,5.41179E-7,0.008623188,0.00338071
80.27083333546551,30.60416666768149,9.30409E-6,0.560451529,0.056558131
90.9791666688845,30.85416666768349,1.84929E-6,0.143297477,0.011505246
78.5625000021185,13.93750000088149,7.61469E-5,9.010694147,0.3790414
89.2291666688705,31.89583333435849,1.32346E-6,0.110157004,0.008247389
84.2708333354975,30.22916666767849,7.4068E-7,0.038483767,0.004624094
78.4375000021175,10.72916666752249,1.38468E-4,33.6168923,0.579564401
81.2708333354735,34.062500001042494,5.31985E-7,0.007656739,0.003323374
86.39583333551451,26.93750000098549,1.74173E-4,55.983957164,0.663746293
81.7291666688105,29.77083333434149,2.7276E-5,2.116041318,0.156908825
89.4375000022055,25.77083333430949,1.8335E-4,62.325636496,0.682512064
70.3125000020525,30.22916666767849,2.46169E-5,1.875044915,0.142762842
71.1041666687255,23.64583333429249,4.94033E-5,4.554757139,0.265923519
79.2291666687905,13.72916666754649,1.55933E-4,44.737367755,0.623092563
83.6458333354925,25.93750000097749,1.1938E-4,21.164242815,0.526223793
79.6875000021275,20.35416666759949,1.39463E-4,34.367247565,0.582174423
77.7291666687785,14.520833334219489,7.35079E-5,8.50785725,0.368702087
89.5208333355395,26.10416666764549,1.82599E-4,61.923070719,0.681015802
74.8125000020885,15.35416666755949,2.19268E-4,78.494507365,0.746419651
82.1041666688135,24.52083333429949,1.2992E-4,27.658678398,0.556465163
77.1041666687735,31.02083333435149,1.11791E-4,17.840370002,0.503184531
87.3125000021885,25.31250000097249,1.64274E-4,49.708610584,0.642260576
76.5208333354355,11.27083333419349,1.64637E-4,49.922411222,0.643071179
77.0208333354395,19.47916666759249,7.9642E-5,9.579169938,0.392474707
82.2708333354815,27.85416666765949,1.52887E-4,42.683096645,0.615839733
87.10416666885351,23.06250000095449,1.69984E-4,53.315512401,0.654815356
82.9375000021535,33.729166667706494,4.94938E-7,0.004421626,0.003092296
76.8541666687715,11.93750000086549,1.47715E-4,39.438562194,0.60320349
80.6458333354685,9.22916666751049,2.35368E-4,81.566678093,0.770721697
82.31250000214851,34.18750000104349,6.47663E-7,0.022774573,0.004044565
