X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
73.497193,20.752783,train,3.230339873615934E-4,89.06821646794056,0.8667762426056917
92.583244,26.830927,train,1.9163511259419943E-4,67.74925262958673,0.6975378119128794
80.642065,7.298662,train,6.380285419508473E-4,96.60088787702021,0.9813383463459435
79.245514,11.320546,train,1.788251587496298E-4,61.31494082874424,0.6723683005902289
79.878696,6.880405,train,2.8604753758602837E-4,85.52876362154984,0.832191280349891
80.414243,6.449857,train,0.001260548276283629,99.21439344987662,0.9996163555348792
92.330689,24.43202,train,1.8196539425940705E-4,63.0131901268765,0.6787257539753786
76.671844,10.755116,train,3.083408425147936E-4,87.72914538282603,0.8539841743243382
90.403141,23.738738,train,2.0716284846308507E-4,74.25219147819382,0.7254691799759381
77.684158,12.993438,train,1.1251355718089184E-4,19.563377738601698,0.5044476066298569
76.194779,10.613827,train,3.0903824299902024E-4,87.7964435126452,0.854618220145663
77.997811,30.34383,train,1.3109289059735563E-4,28.916861083103825,0.5586940305791035
80.113556,6.126297,train,1.890653593830301E-4,66.53902117221803,0.6926486742833504
79.985166,6.463742,train,2.579711103545322E-4,82.59528253813421,0.8000592518985866
77.598817,12.968333,train,1.1889552591184354E-4,21.627167629651655,0.5237943788956415
73.011374,18.049694,train,4.1820606568339895E-4,92.79603340752959,0.9264358094349985
93.87945,24.96157,train,1.7284594711441996E-4,56.3526896420014,0.6599134096545746
76.828025,12.032864,train,1.2942358500259797E-4,27.80865122118654,0.5540731726499922
75.82518,25.184802,train,1.2566396827336796E-4,25.681092650631708,0.5434880841283252
80.596,7.273,train,6.74553792183286E-4,96.89315647225139,0.9851417683603358
74.029946,15.007604,train,3.938201175478862E-4,91.64457572721204,0.9143451232438267
80.768028,6.96957,train,0.0010393374980492503,98.62942753759751,0.9984745163587374
73.807721,18.557623,train,1.8412600176550883E-4,64.01322149199117,0.683028151892541
73.470323,18.474463,train,2.5989335854795324E-4,82.81126880828892,0.8024431728196755
76.282482,10.776683,train,2.989780594871642E-4,86.7680862809218,0.84519928548354
80.257545,13.045028,train,6.844504402279614E-5,7.7311896730609435,0.3475988281645146
77.568397,13.017778,train,1.1955495324233988E-4,21.936318439182045,0.5257498497573025
86.94689,22.798087,train,1.682687483977715E-4,53.21254952598669,0.6500599392386788
76.617174,12.286339,train,1.1653019260241833E-4,20.783619859726556,0.5167136344163294
83.316475,21.824573,train,1.496898780680672E-4,41.4013062448752,0.6070455748203796
