Predictor variable,Categorical,Sample average
bio1,false,246.31764705882352
bio15,false,31.847058823529412
bio16,false,947.7764705882353
bio2,false,31.141176470588235
bio3,false,61.50588235294118
bio4,false,584.8470588235294
bio5,false,272.22352941176473
bio6,false,222.23529411764707
