Predictor variable,Categorical,Sample average
bio1,false,247.28235294117647
bio15,false,31.823529411764707
bio16,false,940.5058823529412
bio2,false,31.647058823529413
bio3,false,61.95294117647059
bio4,false,577.4235294117647
bio5,false,273.18823529411765
bio6,false,223.0
