Predictor variable,Categorical,Sample average
bio1,false,244.24705882352941
bio15,false,30.764705882352942
bio16,false,945.035294117647
bio2,false,32.45882352941177
bio3,false,62.294117647058826
bio4,false,584.1764705882352
bio5,false,270.8
bio6,false,219.3764705882353
