variable,x,y
bio2,-0.8000000000000007,0.9985535144805908
bio2,-0.6224000000000007,0.9985535144805908
bio2,-0.44480000000000064,0.9985535144805908
bio2,-0.26720000000000066,0.9985535144805908
bio2,-0.08960000000000057,0.9985535144805908
bio2,0.08799999999999941,0.9985535144805908
bio2,0.2655999999999994,0.9985535144805908
bio2,0.4431999999999996,0.9985535144805908
bio2,0.6207999999999996,0.9985535144805908
bio2,0.7983999999999993,0.9985535144805908
bio2,0.9759999999999995,0.9985535144805908
bio2,1.1535999999999997,0.9985535144805908
bio2,1.3311999999999995,0.9985535144805908
bio2,1.5087999999999995,0.9985535144805908
bio2,1.6864,0.9985535144805908
bio2,1.8639999999999999,0.9985535144805908
bio2,2.0416,0.9985535144805908
bio2,2.2191999999999994,0.9985535144805908
bio2,2.3967999999999994,0.9985535144805908
bio2,2.5744,0.9985535144805908
bio2,2.752,0.9985535144805908
bio2,2.9295999999999998,0.9985535144805908
bio2,3.1072,0.9985535144805908
bio2,3.2847999999999997,0.9985535144805908
bio2,3.4623999999999997,0.9985535144805908
bio2,3.6400000000000006,0.9985535144805908
bio2,3.8175999999999997,0.9985535144805908
bio2,3.9951999999999996,0.9985535144805908
bio2,4.1728000000000005,0.9985535144805908
bio2,4.3504,0.9985535144805908
bio2,4.5280000000000005,0.9985535144805908
bio2,4.7056,0.9985535144805908
bio2,4.8832,0.9985535144805908
bio2,5.0608,0.9985535144805908
bio2,5.2383999999999995,0.9985535144805908
bio2,5.416,0.9985535144805908
bio2,5.5935999999999995,0.9985535144805908
bio2,5.7712,0.9985535144805908
bio2,5.9488,0.9985535144805908
bio2,6.126399999999999,0.9985535144805908
bio2,6.304,0.9985535144805908
bio2,6.4816,0.9985535144805908
bio2,6.6592,0.9985535144805908
bio2,6.8368,0.9985535144805908
bio2,7.014400000000001,0.9985535144805908
bio2,7.192,0.9985535144805908
bio2,7.3696,0.9985535144805908
bio2,7.5472,0.9985535144805908
bio2,7.7248,0.9985535144805908
bio2,7.9024,0.9985535144805908
bio2,8.080000000000002,0.9985535144805908
bio2,8.2576,0.9985535144805908
bio2,8.4352,0.9985535144805908
bio2,8.6128,0.9985535144805908
bio2,8.7904,0.9985535144805908
bio2,8.968000000000002,0.9985535144805908
bio2,9.145600000000002,0.9985535144805908
bio2,9.3232,0.9985535144805908
bio2,9.5008,0.9985535144805908
bio2,9.6784,0.9985535144805908
bio2,9.856000000000002,0.9985535144805908
bio2,10.033600000000002,0.9985535144805908
bio2,10.2112,0.9985535144805908
bio2,10.3888,0.9985535144805908
bio2,10.566400000000002,0.9985535144805908
bio2,10.744000000000002,0.9985535144805908
bio2,10.921600000000002,0.9985535144805908
bio2,11.0992,0.9985535144805908
bio2,11.2768,0.9985535144805908
bio2,11.454400000000001,0.9985535144805908
bio2,11.632000000000001,0.9985535144805908
bio2,11.809600000000001,0.9985535144805908
bio2,11.9872,0.9985535144805908
bio2,12.1648,0.9985535144805908
bio2,12.342400000000001,0.9985535144805908
bio2,12.520000000000001,0.9985535144805908
bio2,12.697600000000001,0.9985535144805908
bio2,12.875200000000001,0.9985535144805908
bio2,13.0528,0.9985535144805908
bio2,13.230400000000001,0.9985535144805908
bio2,13.408000000000001,0.9985535144805908
bio2,13.585600000000001,0.9985535144805908
bio2,13.763200000000001,0.9985535144805908
bio2,13.940800000000001,0.9985433965921402
bio2,14.118400000000001,0.9985332787036896
bio2,14.296000000000001,0.9985020309686661
bio2,14.473600000000001,0.9984707832336426
bio2,14.651200000000001,0.9984381526708603
bio2,14.828800000000003,0.998405522108078
bio2,15.006400000000001,0.9983714640140533
bio2,15.184000000000001,0.9983374059200287
bio2,15.361600000000003,0.9983018636703491
bio2,15.539200000000001,0.9982663214206695
bio2,15.716800000000003,0.998229232430458
bio2,15.894400000000001,0.9981921434402465
bio2,16.072000000000003,0.9981534630060196
bio2,16.2496,0.9981147825717926
bio2,16.4272,0.9980744302272797
bio2,16.6048,0.9980340778827668
bio2,16.7824,0.9979920089244843
bio2,16.960000000000004,0.9979499399662017
bio2,17.137600000000003,0.9979060888290405
bio2,17.3152,0.9978622376918793
bio2,17.492800000000003,0.9978165358304978
bio2,17.6704,0.9977708339691163
bio2,17.848000000000003,0.9977232128381729
bio2,18.0256,0.9976755917072296
bio2,18.2032,0.9976259887218475
bio2,18.3808,0.9975763857364655
bio2,18.558400000000002,0.9975247263908387
bio2,18.736000000000004,0.9974730670452118
bio2,18.913600000000002,0.9974192887544632
bio2,19.091200000000004,0.9973655104637146
bio2,19.268800000000002,0.9973095268011093
bio2,19.4464,0.997253543138504
bio2,19.624000000000002,0.9971952974796295
bio2,19.8016,0.997137051820755
bio2,19.979200000000002,0.9970764458179474
bio2,20.1568,0.9970158398151397
bio2,20.334400000000002,0.9969528168439865
bio2,20.512000000000004,0.9968897938728333
bio2,20.689600000000002,0.9968242734670639
bio2,20.867200000000004,0.9967587530612946
bio2,21.044800000000002,0.9966906309127808
bio2,21.2224,0.996622508764267
bio2,21.400000000000002,0.9965517282485962
bio2,21.5776,0.9964809477329254
bio2,21.755200000000002,0.9964074075222016
bio2,21.932800000000004,0.9963338673114777
bio2,22.110400000000002,0.9962574958801269
bio2,22.288000000000004,0.9961811244487763
bio2,22.465600000000002,0.9961018264293671
bio2,22.643200000000004,0.9960225284099579
bio2,22.820800000000002,0.9959402173757553
bio2,22.9984,0.9958579063415527
bio2,23.176000000000002,0.9957724839448929
bio2,23.3536,0.995687061548233
bio2,23.531200000000002,0.9955984443426132
bio2,23.708800000000004,0.9955098271369934
bio2,23.886400000000002,0.9954179286956787
bio2,24.064000000000004,0.9953260302543641
bio2,24.241600000000002,0.9952307432889939
bio2,24.419200000000004,0.9951354563236237
bio2,24.5968,0.9950366854667664
bio2,24.7744,0.9949379146099091
bio2,24.952,0.994835564494133
bio2,25.1296,0.9947332143783569
bio2,25.307200000000005,0.9946271896362304
bio2,25.484800000000003,0.994521164894104
bio2,25.662400000000005,0.9944113612174987
bio2,25.840000000000003,0.9943015575408936
bio2,26.0176,0.9941878765821457
bio2,26.195200000000003,0.9940741956233978
bio2,26.3728,0.9939565300941468
bio2,26.550400000000003,0.9938388645648957
bio2,26.728,0.9937171101570129
bio2,26.9056,0.9935953557491303
bio2,27.083200000000005,0.9934694051742554
bio2,27.260800000000003,0.9933434545993804
bio2,27.438400000000005,0.9932132095098496
bio2,27.616000000000003,0.9930829644203186
bio2,27.7936,0.9929483115673066
bio2,27.971200000000003,0.9928136587142944
bio2,28.1488,0.9926744878292084
bio2,28.326400000000003,0.9925353169441223
bio2,28.504,0.992391511797905
bio2,28.681600000000003,0.9922477066516876
bio2,28.859200000000005,0.9920991778373718
bio2,29.036800000000003,0.9919506490230561
bio2,29.214400000000005,0.9917972594499588
bio2,29.392000000000003,0.9916438698768616
bio2,29.5696,0.991485521197319
bio2,29.747200000000003,0.9913271725177765
bio2,29.9248,0.9911637455224991
bio2,30.102400000000003,0.9910003185272217
bio2,30.280000000000005,0.9908316999673843
bio2,30.457600000000006,0.990663081407547
bio2,30.635200000000005,0.9904891580343247
bio2,30.812800000000003,0.9903152346611023
bio2,30.990400000000005,0.990135881304741
bio2,31.168000000000003,0.9899565279483795
bio2,31.345600000000008,0.9897716373205185
bio2,31.523200000000006,0.9895867466926574
bio2,31.700800000000005,0.989396196603775
bio2,31.878400000000003,0.9892056465148926
bio2,32.05600000000001,0.9890093177556991
bio2,32.23360000000001,0.9888129889965057
bio2,32.41120000000001,0.9886107712984085
bio2,32.588800000000006,0.9884085536003113
bio2,32.766400000000004,0.9882003128528595
bio2,32.944,0.9879920721054077
bio2,33.1216,0.987777715921402
bio2,33.2992,0.9875633597373963
bio2,33.4768,0.9873427301645279
bio2,33.654399999999995,0.9871221005916595
bio2,33.83200000000001,0.9868951082229614
bio2,34.009600000000006,0.9866681158542633
bio2,34.187200000000004,0.9864346295595169
bio2,34.3648,0.9862011432647705
bio2,34.5424,0.9859610468149185
bio2,34.72000000000001,0.9857209503650666
bio2,34.89760000000001,0.9854741185903549
bio2,35.07520000000001,0.9852272868156433
bio2,35.25280000000001,0.9849736034870148
bio2,35.430400000000006,0.9847199201583863
bio2,35.608000000000004,0.9844592541456223
bio2,35.7856,0.9841985881328583
bio2,35.9632,0.9839308321475982
bio2,36.1408,0.9836630761623383
bio2,36.3184,0.9833881109952927
bio2,36.49600000000001,0.983113145828247
bio2,36.67360000000001,0.9828308403491974
bio2,36.851200000000006,0.9825485348701477
bio2,37.028800000000004,0.9822587817907333
bio2,37.2064,0.981969028711319
bio2,37.384,0.9816717028617858
bio2,37.5616,0.9813743770122528
bio2,37.7392,0.9810693591833115
bio2,37.91680000000001,0.9807643413543701
bio2,38.09440000000001,0.9804515182971955
bio2,38.272000000000006,0.9801386952400207
bio2,38.449600000000004,0.979817944765091
bio2,38.6272,0.9794971942901611
bio2,38.8048,0.9791684061288833
bio2,38.98240000000001,0.9788396179676055
bio2,39.16000000000001,0.9785026669502258
bio2,39.33760000000001,0.9781657159328461
bio2,39.51520000000001,0.9778205037117005
bio2,39.692800000000005,0.9774752914905548
bio2,39.870400000000004,0.9771216809749603
bio2,40.048,0.9767680704593659
bio2,40.2256,0.9764059722423554
bio2,40.4032,0.9760438740253449
bio2,40.580799999999996,0.9756731569766999
bio2,40.75840000000001,0.9753024399280548
bio2,40.93600000000001,0.9749230027198792
bio2,41.113600000000005,0.9745435655117035
bio2,41.2912,0.9741552978754043
bio2,41.4688,0.9737670302391053
bio2,41.646400000000014,0.9733698099851609
bio2,41.82400000000001,0.9729725897312165
bio2,42.00160000000001,0.972566333413124
bio2,42.17920000000001,0.9721600770950317
