Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.9171E-6,0.00029171,0.020307549,1,0,0
3.00683E-6,0.000592393,0.020925585,0.999900754,0,0
3.11054E-6,0.001205726,0.0216395,0.999702263,0,0
3.53045E-6,0.002555083,0.024524629,0.99930528,0,0
4.18804E-6,0.005332378,0.029025761,0.99861056,0,0
4.77673E-6,0.010339839,0.033037652,0.997518857,0,0
5.9631E-6,0.025038989,0.041072371,0.994839222,0,0
7.3291E-6,0.050001986,0.050241024,0.991067884,0,0
8.52687E-6,0.100124354,0.058208307,0.984815403,0,0
1.04482E-5,0.200606321,0.070849512,0.974295355,0,0
1.1901E-5,0.300266069,0.080295037,0.965462485,0.011627907,0
1.31346E-5,0.400856562,0.088239522,0.957522827,0.011627907,0
1.45214E-5,0.500507614,0.097089729,0.950377134,0.011627907,0
1.56081E-5,0.60011707,0.103964513,0.943826915,0.011627907,0
1.66367E-5,0.700246464,0.110422884,0.93767368,0.011627907,0
1.71633E-5,0.751099979,0.11371157,0.934696308,0.011627907,0
1.75781E-5,0.801458936,0.116293764,0.931818182,0.011627907,0
1.85318E-5,0.900639112,0.122201378,0.926359667,0.011627907,0
1.90767E-5,1.000592243,0.125559005,0.921099643,0.023255814,0
1.98205E-5,1.10184201,0.130121059,0.915938865,0.023255814,0
2.03531E-5,1.200549056,0.133373926,0.911075824,0.023255814,0
2.09139E-5,1.301652517,0.136784997,0.906212783,0.023255814,0
2.1502E-5,1.401391937,0.140348009,0.901548233,0.023255814,0
2.19856E-5,1.501414196,0.143267047,0.89698293,0.023255814,0
2.30418E-5,1.751542361,0.149607572,0.885966653,0.034883721,0
2.39927E-5,2.001012305,0.155276183,0.875446606,0.034883721,0
2.5216E-5,2.251637949,0.162512431,0.865323541,0.034883721,0
2.60954E-5,2.500530667,0.16767653,0.855696705,0.034883721,0
2.67426E-5,2.751493021,0.17145675,0.84626836,0.034883721,0
2.74815E-5,3.00126457,0.175751471,0.837137753,0.034883721,0
2.80635E-5,3.251409098,0.179118564,0.828205637,0.034883721,0
2.86565E-5,3.500914217,0.182534531,0.819472013,0.034883721,0
2.91993E-5,3.752602767,0.185649819,0.810837634,0.034883721,0
2.96387E-5,4.002597842,0.188162233,0.802401747,0.034883721,0
3.01477E-5,4.250946564,0.191063638,0.794164351,0.034883721,0
