variable,x,y
bio19,-87.1,0.7224291265010834
bio19,-86.0548,0.7224291265010834
bio19,-85.00959999999999,0.7224291265010834
bio19,-83.9644,0.7224291265010834
bio19,-82.91919999999999,0.7224291265010834
bio19,-81.874,0.7224291265010834
bio19,-80.8288,0.7224291265010834
bio19,-79.78359999999999,0.7224291265010834
bio19,-78.7384,0.7224291265010834
bio19,-77.69319999999999,0.7224291265010834
bio19,-76.648,0.7224291265010834
bio19,-75.60279999999999,0.7224291265010834
bio19,-74.5576,0.7224291265010834
bio19,-73.5124,0.7224291265010834
bio19,-72.46719999999999,0.7224291265010834
bio19,-71.422,0.7224291265010834
bio19,-70.37679999999999,0.7224291265010834
bio19,-69.3316,0.7224291265010834
bio19,-68.28639999999999,0.7224291265010834
bio19,-67.24119999999999,0.7224291265010834
bio19,-66.196,0.7224291265010834
bio19,-65.15079999999999,0.7224291265010834
bio19,-64.1056,0.7224291265010834
bio19,-63.06039999999999,0.7224291265010834
bio19,-62.01519999999999,0.7224291265010834
bio19,-60.97,0.7224291265010834
bio19,-59.92479999999999,0.7224291265010834
bio19,-58.879599999999996,0.7224291265010834
bio19,-57.83439999999999,0.7224291265010834
bio19,-56.789199999999994,0.7224291265010834
bio19,-55.74399999999999,0.7224291265010834
bio19,-54.69879999999999,0.7224291265010834
bio19,-53.65359999999999,0.7224291265010834
bio19,-52.608399999999996,0.7224291265010834
bio19,-51.563199999999995,0.7224291265010834
bio19,-50.517999999999994,0.7224291265010834
bio19,-49.47279999999999,0.7224291265010834
bio19,-48.42759999999999,0.7224291265010834
bio19,-47.3824,0.7224291265010834
bio19,-46.33719999999999,0.7224291265010834
bio19,-45.291999999999994,0.7224291265010834
bio19,-44.24679999999999,0.7224291265010834
bio19,-43.20159999999999,0.7224291265010834
bio19,-42.1564,0.7224291265010834
bio19,-41.11119999999999,0.7224291265010834
bio19,-40.065999999999995,0.7224291265010834
bio19,-39.02079999999999,0.7224291265010834
bio19,-37.97559999999999,0.7224291265010834
bio19,-36.93039999999999,0.7224291265010834
bio19,-35.88519999999999,0.7224291265010834
bio19,-34.839999999999996,0.7224291265010834
bio19,-33.79479999999999,0.7224291265010834
bio19,-32.749599999999994,0.7224291265010834
bio19,-31.704399999999985,0.7224291265010834
bio19,-30.65919999999999,0.7224291265010834
bio19,-29.613999999999997,0.7224291265010834
bio19,-28.56879999999999,0.7224291265010834
bio19,-27.523599999999995,0.7224291265010834
bio19,-26.478399999999986,0.7224291265010834
bio19,-25.433199999999992,0.7224291265010834
bio19,-24.38799999999999,0.7224291265010834
bio19,-23.34279999999999,0.7224291265010834
bio19,-22.29759999999999,0.7224291265010834
bio19,-21.252399999999994,0.7224291265010834
bio19,-20.207199999999986,0.7224291265010834
bio19,-19.161999999999992,0.7224291265010834
bio19,-18.116799999999998,0.7224291265010834
bio19,-17.07159999999999,0.7224291265010834
bio19,-16.026399999999995,0.7224291265010834
bio19,-14.981199999999987,0.7224291265010834
bio19,-13.935999999999993,0.7224291265010834
bio19,-12.890799999999999,0.7224291265010834
