X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
76.427384,10.302143,train,0.006661594645287822,70.43564242025008,0.9768952049333616
76.312475,10.026069,train,0.008284658783338993,77.83417312685236,0.9907737260446265
76.601992,8.8709,train,0.006597769070263068,69.10512263758245,0.9760459089324384
76.359386,10.029178,train,0.009037622100641383,80.50628956210385,0.9939733663476111
76.876792,10.368755,train,0.004317813464578477,56.9031669745337,0.9130221343033715
76.8507,8.9895,train,0.005070807933872429,61.22151272176181,0.9431867621371388
76.297146,10.452874,train,0.006697334117308637,71.10535472458817,0.9773575520243926
76.430095,9.617545,train,0.010648637485884668,90.46703462689536,0.9975769712264612
75.017644,13.479594,train,0.001015047708118991,35.59328892385547,0.4367875469275696
76.127646,10.386543,train,0.006566148607025142,67.78823065789844,0.9756136568865074
76.680688,9.041247,train,0.008283108082879232,77.00633751455578,0.9907656305278028
76.319672,9.497347,train,0.011139758076108286,93.7663508502645,0.998164629043038
76.383987,9.322183,train,0.012011547899983127,96.11213146489801,0.9988790538197179
76.460342,9.369502,train,0.012600745591209815,98.60940401522377,0.9991967343163025
75.523422,12.669963,train,0.0013079757713837011,39.084816746793564,0.5227786423420361
77.179474,9.578407,train,0.0015877824814865648,41.61458777391135,0.5926286207291698
76.559158,9.681945,train,0.012373133365230517,97.34946561978455,0.9990863750317032
76.415672,9.545402,train,0.004523858469593593,57.355541854969914,0.9225899067352232
89.970406,26.024946,train,3.7663917288893845E-5,3.480174445165313,0.02107695310330282
75.646362,12.873392,train,0.00135959805746034,39.96592255125407,0.5365105967605663
75.676918,12.555066,train,0.0018958078391979512,44.091169452546865,0.6577607901120006
76.944443,9.442223,train,0.003482879380783462,51.78933507881924,0.8605254697643623
76.522156,9.591567,train,0.013906445424920179,100.0,0.999616170696511
76.338852,9.498067,train,0.0104830032815446,88.3415173278935,0.9973390080588292
75.473268,13.08476,train,0.0018735961556689642,43.523971757624444,0.6534342384251524
73.025737,18.339922,train,1.2698009578303434E-4,8.974801272088792,0.06930007033838015
76.2333,9.9667,train,0.010277047743749745,87.29343127213843,0.9970102647004042
76.108113,11.350636,train,0.003962435914896102,54.810390606974465,0.8936590126883028
75.792458,11.922379,test,0.001973496110908396,44.54991690072274,0.6724730256401139
75.738182,12.42442,test,0.0027057732843440824,48.852668078196466,0.7835404808098376
75.982132,11.953685,test,0.004660854026085711,58.4006205667248,0.9283613886976335
