Predictor variable,Categorical,Sample average
bio1,false,214.89285714285714
bio15,false,87.03571428571429
bio16,false,1597.25
bio17,false,22.464285714285715
bio18,false,514.0
bio19,false,23.785714285714285
bio2,false,67.96428571428571
bio3,false,47.285714285714285
