Predictor variable,Categorical,Sample average
bio1,false,214.89285714285714
bio15,false,90.10714285714286
bio16,false,1655.107142857143
bio17,false,20.428571428571427
bio18,false,482.14285714285717
bio19,false,22.107142857142858
bio2,false,68.5
bio3,false,47.107142857142854
