Predictor variable,Categorical,Sample average
bio1,false,214.78571428571428
bio15,false,89.71428571428571
bio16,false,1662.4642857142858
bio17,false,20.928571428571427
bio18,false,488.9642857142857
bio19,false,22.607142857142858
bio2,false,68.67857142857143
bio3,false,47.07142857142857
