Predictor variable,Categorical,Sample average
bio1,false,220.28571428571428
bio15,false,87.0
bio16,false,1569.0357142857142
bio17,false,22.464285714285715
bio18,false,503.64285714285717
bio19,false,23.821428571428573
bio2,false,67.75
bio3,false,47.32142857142857
