"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"11","LQHP","2","fc.LQHP_rm.2",0.992520967741935,0.799,0.0361275,0.0378853081968478,0.965829270833333,0.0439008718238795,0.335,0.482246824769225,0.2,0.282842712474619,0.2,0.282842712474619,579.641163956827,25.4784256814805,2.26401977795953e-06,14
"12","LQHPT","2","fc.LQHPT_rm.2",0.992520967741935,0.799,0.0361275,0.0378853081968478,0.965829270833333,0.0439008718238795,0.335,0.482246824769225,0.2,0.282842712474619,0.2,0.282842712474619,579.641163956827,25.4784256814805,2.26401977795953e-06,14
"13","L","3","fc.L_rm.3",0.985537096774194,0.925,0.0294027083333333,0.0184118820707957,0.971642604166667,0.0015849503872471,0.89,0.0268700576850888,0.166666666666667,0.235702260395516,0.133333333333333,0.188561808316413,616.784991377445,62.6222531020981,1.94625873017338e-14,5
"14","LQ","3","fc.LQ_rm.3",0.987640322580645,0.833,0.0138816666666666,0.00596297256018107,0.9823009375,0.00922199825188729,0.6815,0.137885822331377,0.166666666666667,0.235702260395516,0.1,0.14142135623731,585.787024154663,31.6242858793158,1.04790914687427e-07,8
"15","H","3","fc.H_rm.3",0.981985483870968,0.903,0.0354210416666667,0.0133401586827352,0.973307395833333,0.0300106429909463,0.212,0.779231672867575,0.3,0.424264068711929,0.233333333333333,0.329983164553722,583.949799364378,29.7870610890311,2.62586216353512e-07,9
"16","LQH","3","fc.LQH_rm.3",0.98956935483871,0.763,0.0326579166666667,0.022730831364718,0.972465729166667,0.0332515490713847,0.45,0.284256926036992,0.2,0.282842712474619,0.2,0.282842712474619,557.72730836627,3.56457009092298,0.129841491771612,9
"17","LQHP","3","fc.LQHP_rm.3",0.988698387096774,0.843,0.036935625,0.0259549436591032,0.968821354166667,0.0377425610153957,0.5555,0.211424927574778,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,577.675049951053,23.5123116757067,6.05085085314369e-06,11
"18","LQHPT","3","fc.LQHPT_rm.3",0.988698387096774,0.843,0.036935625,0.0259549436591032,0.968821354166667,0.0377425610153957,0.5555,0.211424927574778,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,577.675049951053,23.5123116757067,6.05085085314369e-06,11
"19","L","4","fc.L_rm.4",0.985601612903226,0.888,0.0375664583333333,0.0154549972141339,0.9613840625,0.00303216226607555,0.914,0.0014142135623731,0.166666666666667,0.235702260395516,0.1,0.14142135623731,619.575917723403,65.4131794480566,4.82123852191301e-15,5
"20","LQ","4","fc.LQ_rm.4",0.988259677419355,0.74,0.0271979166666667,0.0138283569895795,0.978196354166667,0.00355394814502612,0.8925,0.0289913780286485,0.133333333333333,0.188561808316413,0.133333333333333,0.188561808316413,590.483378935817,36.3206406604703,1.00120531845696e-08,7
